trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
Ring Road Clk_T27,19:50:00,19:50:00,91,2,Baalkumari pari (clk),,,,,0.806,1
Ring Road Clk_T27,19:55:00,19:55:00,93,3,Khari Bot (clk),,,,,1.124,1
Ring Road Clk_T27,20:00:00,20:00:00,95,4,Gwarko (clk),,,,,1.379,1
Ring Road Clk_T27,20:05:00,20:05:00,97,5,Satdobato (clk),,,,,2.049,1
Ring Road Clk_T27,20:10:00,20:10:00,100,6,Mahalaxmisthan (clk),,,,,3.317,1
Ring Road Clk_T27,20:15:00,20:15:00,101,7,Thasikhel (clk),,,,,4.083,1
Ring Road Clk_T27,20:20:00,20:20:00,103,8,Ekantakuna (clk),,,,,4.316,1
Ring Road Clk_T27,20:25:00,20:25:00,105,9,Dhobighat (clk),,,,,5.246,1
Ring Road Clk_T27,20:30:00,20:30:00,107,10,Sanepa Height (clk),,,,,6.034,1
Ring Road Clk_T27,20:35:00,20:35:00,109,11,balkhu (clk),,,,,7.07,1
Ring Road Clk_T27,20:40:00,20:40:00,112,12,Khasi Bazaar (clk),,,,,7.824,1
Ring Road Clk_T27,20:45:00,20:45:00,114,13,Kalanki (clk),,,,,9.325,1
Ring Road Clk_T27,20:50:00,20:50:00,115,14,Sitapaila (clk),,,,,9.941,1
Ring Road Clk_T27,20:55:00,20:55:00,117,15,Swoyambhu (clk),,,,,11.474,1
Ring Road Clk_T27,21:00:00,21:00:00,120,16,Sanobharyang (clk),,,,,12.416,1
Ring Road Clk_T27,21:05:00,21:05:00,121,17,Dhungedhara (clk),,,,,13.239,1
Ring Road Clk_T27,21:10:00,21:10:00,123,18,Banasthali (clk),,,,,13.845,1
Ring Road Clk_T27,21:15:00,21:15:00,125,19,Balaju (clk),,,,,14.193,1
Ring Road Clk_T27,21:20:00,21:20:00,127,20,Machha Pokhari (clk),,,,,14.954,1
Ring Road Clk_T27,21:25:00,21:25:00,129,21,Gongabu (clk),,,,,15.873,1
Ring Road Clk_T27,21:30:00,21:30:00,132,22,Samakhushi (clk),,,,,16.733,1
Ring Road Clk_T27,21:35:00,21:35:00,133,23,Basundhara Police Station (clk),,,,,17.495,1
Ring Road Clk_T27,21:40:00,21:40:00,135,24,Basundhara (clk),,,,,17.863,1
Ring Road Clk_T27,21:45:00,21:45:00,137,25,Narayan Gopal Chowk (clk),,,,,18.716,1
Ring Road Clk_T27,21:50:00,21:50:00,140,26,Chappal Karkhana (clk),,,,,19.252,1
Ring Road Clk_T27,21:55:00,21:55:00,142,27,Dhumbarahi (clk),,,,,20.037,1
Ring Road Clk_T27,22:00:00,22:00:00,143,28,Sukedhara (clk),,,,,20.444,1
Ring Road Clk_T27,22:05:00,22:05:00,145,29,Gopi Krishna (clk),,,,,20.864,1
Ring Road Clk_T27,22:10:00,22:10:00,147,30,Chabahil (clk),,,,,21.619,1
Ring Road Clk_T27,22:15:00,22:15:00,149,31,Stupa (clk),,,,,22.137,1
Ring Road Clk_T27,22:20:00,22:20:00,152,32,Jaya Bageshwori (clk),,,,,22.618,1
Ring Road Clk_T27,22:25:00,22:25:00,154,33,Gaushala (clk),,,,,22.957,1
Ring Road Clk_T27,22:30:00,22:30:00,156,34,Tilganga (clk),,,,,23.291,1
Ring Road Clk_T27,22:35:00,22:35:00,158,35,Airport (clk),,,,,23.942,1
Ring Road Clk_T27,22:40:00,22:40:00,160,36,Sinamangal (clk),,,,,24.794,1
Ring Road Clk_T27,22:45:00,22:45:00,162,37,TInkune (clk),,,,,25.406,1
Ring Road Clk_T27,22:50:00,22:50:00,164,38,Koteshowr (clk),,,,,26.439,1
Ring Road Clk_T27,22:55:00,22:55:00,89,39,,,,,,27.507,1
Ring Road Clk_T28,20:15:00,20:15:00,89,1,Baalkumari wari (clk),,,,,0,1
Ring Road Clk_T28,20:20:00,20:20:00,91,2,Baalkumari pari (clk),,,,,0.806,1
Ring Road Clk_T28,20:25:00,20:25:00,93,3,Khari Bot (clk),,,,,1.124,1
Ring Road Clk_T28,20:30:00,20:30:00,95,4,Gwarko (clk),,,,,1.379,1
Ring Road Clk_T28,20:35:00,20:35:00,97,5,Satdobato (clk),,,,,2.049,1
Ring Road Clk_T28,20:40:00,20:40:00,100,6,Mahalaxmisthan (clk),,,,,3.317,1
Ring Road Clk_T28,20:45:00,20:45:00,101,7,Thasikhel (clk),,,,,4.083,1
Ring Road Clk_T28,20:50:00,20:50:00,103,8,Ekantakuna (clk),,,,,4.316,1
Ring Road Clk_T28,20:55:00,20:55:00,105,9,Dhobighat (clk),,,,,5.246,1
Ring Road Clk_T28,21:00:00,21:00:00,107,10,Sanepa Height (clk),,,,,6.034,1
Ring Road Clk_T28,21:05:00,21:05:00,109,11,balkhu (clk),,,,,7.07,1
Ring Road Clk_T28,21:10:00,21:10:00,112,12,Khasi Bazaar (clk),,,,,7.824,1
Ring Road Clk_T28,21:15:00,21:15:00,114,13,Kalanki (clk),,,,,9.325,1
Ring Road Clk_T28,21:20:00,21:20:00,115,14,Sitapaila (clk),,,,,9.941,1
Ring Road Clk_T28,21:25:00,21:25:00,117,15,Swoyambhu (clk),,,,,11.474,1
Ring Road Clk_T28,21:30:00,21:30:00,120,16,Sanobharyang (clk),,,,,12.416,1
Ring Road Clk_T28,21:35:00,21:35:00,121,17,Dhungedhara (clk),,,,,13.239,1
Ring Road Clk_T28,21:40:00,21:40:00,123,18,Banasthali (clk),,,,,13.845,1
Ring Road Clk_T28,21:45:00,21:45:00,125,19,Balaju (clk),,,,,14.193,1
Ring Road Clk_T28,21:50:00,21:50:00,127,20,Machha Pokhari (clk),,,,,14.954,1
Ring Road Clk_T28,21:55:00,21:55:00,129,21,Gongabu (clk),,,,,15.873,1
Ring Road Clk_T28,22:00:00,22:00:00,132,22,Samakhushi (clk),,,,,16.733,1
Ring Road Clk_T28,22:05:00,22:05:00,133,23,Basundhara Police Station (clk),,,,,17.495,1
Ring Road Clk_T28,22:10:00,22:10:00,135,24,Basundhara (clk),,,,,17.863,1
Ring Road Clk_T28,22:15:00,22:15:00,137,25,Narayan Gopal Chowk (clk),,,,,18.716,1
Ring Road Clk_T28,22:20:00,22:20:00,140,26,Chappal Karkhana (clk),,,,,19.252,1
Ring Road Clk_T28,22:25:00,22:25:00,142,27,Dhumbarahi (clk),,,,,20.037,1
Ring Road Clk_T28,22:30:00,22:30:00,143,28,Sukedhara (clk),,,,,20.444,1
Ring Road Clk_T28,22:35:00,22:35:00,145,29,Gopi Krishna (clk),,,,,20.864,1
Ring Road Clk_T28,22:40:00,22:40:00,147,30,Chabahil (clk),,,,,21.619,1
Ring Road Clk_T28,22:45:00,22:45:00,149,31,Stupa (clk),,,,,22.137,1
Ring Road Clk_T28,22:50:00,22:50:00,152,32,Jaya Bageshwori (clk),,,,,22.618,1
Ring Road Clk_T28,22:55:00,22:55:00,154,33,Gaushala (clk),,,,,22.957,1
Ring Road Clk_T28,23:00:00,23:00:00,156,34,Tilganga (clk),,,,,23.291,1
Ring Road Clk_T28,23:05:00,23:05:00,158,35,Airport (clk),,,,,23.942,1
Ring Road Clk_T28,23:10:00,23:10:00,160,36,Sinamangal (clk),,,,,24.794,1
Ring Road Clk_T28,23:15:00,23:15:00,162,37,TInkune (clk),,,,,25.406,1
Ring Road Clk_T28,23:20:00,23:20:00,164,38,Koteshowr (clk),,,,,26.439,1
Ring Road Clk_T28,23:25:00,23:25:00,89,39,,,,,,27.507,1
Ring Road Clk_T29,20:45:00,20:45:00,89,1,Baalkumari wari (clk),,,,,0,1
Ring Road Clk_T29,20:50:00,20:50:00,91,2,Baalkumari pari (clk),,,,,0.806,1
Ring Road Clk_T29,20:55:00,20:55:00,93,3,Khari Bot (clk),,,,,1.124,1
Ring Road Clk_T29,21:00:00,21:00:00,95,4,Gwarko (clk),,,,,1.379,1
Ring Road Clk_T29,21:05:00,21:05:00,97,5,Satdobato (clk),,,,,2.049,1
Ring Road Clk_T29,21:10:00,21:10:00,100,6,Mahalaxmisthan (clk),,,,,3.317,1
Ring Road Clk_T29,21:15:00,21:15:00,101,7,Thasikhel (clk),,,,,4.083,1
Ring Road Clk_T29,21:20:00,21:20:00,103,8,Ekantakuna (clk),,,,,4.316,1
Ring Road Clk_T29,21:25:00,21:25:00,105,9,Dhobighat (clk),,,,,5.246,1
Ring Road Clk_T29,21:30:00,21:30:00,107,10,Sanepa Height (clk),,,,,6.034,1
Ring Road Clk_T29,21:35:00,21:35:00,109,11,balkhu (clk),,,,,7.07,1
Ring Road Clk_T29,21:40:00,21:40:00,112,12,Khasi Bazaar (clk),,,,,7.824,1
Ring Road Clk_T29,21:45:00,21:45:00,114,13,Kalanki (clk),,,,,9.325,1
Ring Road Clk_T29,21:50:00,21:50:00,115,14,Sitapaila (clk),,,,,9.941,1
Ring Road Clk_T29,21:55:00,21:55:00,117,15,Swoyambhu (clk),,,,,11.474,1
Ring Road Clk_T29,22:00:00,22:00:00,120,16,Sanobharyang (clk),,,,,12.416,1
Ring Road Clk_T29,22:05:00,22:05:00,121,17,Dhungedhara (clk),,,,,13.239,1
Ring Road Clk_T29,22:10:00,22:10:00,123,18,Banasthali (clk),,,,,13.845,1
Ring Road Clk_T29,22:15:00,22:15:00,125,19,Balaju (clk),,,,,14.193,1
Ring Road Clk_T29,22:20:00,22:20:00,127,20,Machha Pokhari (clk),,,,,14.954,1
Ring Road Clk_T29,22:25:00,22:25:00,129,21,Gongabu (clk),,,,,15.873,1
Ring Road Clk_T29,22:30:00,22:30:00,132,22,Samakhushi (clk),,,,,16.733,1
Ring Road Clk_T29,22:35:00,22:35:00,133,23,Basundhara Police Station (clk),,,,,17.495,1
Ring Road Clk_T29,22:40:00,22:40:00,135,24,Basundhara (clk),,,,,17.863,1
Ring Road Clk_T29,22:45:00,22:45:00,137,25,Narayan Gopal Chowk (clk),,,,,18.716,1
Ring Road Clk_T29,22:50:00,22:50:00,140,26,Chappal Karkhana (clk),,,,,19.252,1
Ring Road Clk_T29,22:55:00,22:55:00,142,27,Dhumbarahi (clk),,,,,20.037,1
Ring Road Clk_T29,23:00:00,23:00:00,143,28,Sukedhara (clk),,,,,20.444,1
Ring Road Clk_T29,23:05:00,23:05:00,145,29,Gopi Krishna (clk),,,,,20.864,1
Ring Road Clk_T29,23:10:00,23:10:00,147,30,Chabahil (clk),,,,,21.619,1
Ring Road Clk_T29,23:15:00,23:15:00,149,31,Stupa (clk),,,,,22.137,1
Ring Road Clk_T29,23:20:00,23:20:00,152,32,Jaya Bageshwori (clk),,,,,22.618,1
Ring Road Clk_T29,23:25:00,23:25:00,154,33,Gaushala (clk),,,,,22.957,1
Ring Road Clk_T29,23:30:00,23:30:00,156,34,Tilganga (clk),,,,,23.291,1
Ring Road Clk_T29,23:35:00,23:35:00,158,35,Airport (clk),,,,,23.942,1
Ring Road Clk_T29,23:40:00,23:40:00,160,36,Sinamangal (clk),,,,,24.794,1
Ring Road Clk_T29,23:45:00,23:45:00,162,37,TInkune (clk),,,,,25.406,1
Ring Road Clk_T29,23:50:00,23:50:00,164,38,Koteshowr (clk),,,,,26.439,1
Ring Road Clk_T29,23:55:00,23:55:00,89,39,,,,,,27.507,1
Ring Road aclk_T01,06:45:00,06:45:00,90,1,Koteshowr-2 (aclk),,,,,0,1
Ring Road aclk_T01,06:50:00,06:50:00,165,2,Tinkune (aclk),,,,,0.413,1
Ring Road aclk_T01,06:55:00,06:55:00,163,3,Sinamangal (aclk),,,,,1.105,1
Ring Road aclk_T01,07:00:00,07:00:00,161,4,Airport (aclk),,,,,2.208,1
Ring Road aclk_T01,07:05:00,07:05:00,159,5,Tilganga (aclk),,,,,2.903,1
Ring Road aclk_T01,07:10:00,07:10:00,157,6,Gaushala (aclk),,,,,3.686,1
Ring Road aclk_T01,07:15:00,07:15:00,155,7,Jaya Bageshwori (aclk),,,,,4.35,1
Ring Road aclk_T01,07:20:00,07:20:00,153,8,Stupa (aclk),,,,,4.709,1
Ring Road aclk_T01,07:25:00,07:25:00,151,9,Chabahil (aclk),,,,,5.05,1
Ring Road aclk_T01,07:30:00,07:30:00,150,10,Gopi Krishna (aclk),,,,,5.514,1
Ring Road aclk_T01,07:35:00,07:35:00,148,11,Sukedhara (aclk),,,,,6.11,1
Ring Road aclk_T01,07:40:00,07:40:00,146,12,Dhumbarahi (aclk),,,,,6.785,1
Ring Road aclk_T01,07:45:00,07:45:00,144,13,Chappal Karkhana (aclk),,,,,7.209,1
Ring Road aclk_T01,07:50:00,07:50:00,141,14,Narayan Gopal Chowk (aclk),,,,,7.616,1
Ring Road aclk_T01,07:55:00,07:55:00,139,15,Basundhara (aclk),,,,,8.254,1
Ring Road aclk_T01,08:00:00,08:00:00,138,16,Basundhara Police Station (aclk),,,,,8.933,1
Ring Road aclk_T01,08:05:00,08:05:00,136,17,Samakhushi (aclk),,,,,9.776,1
Ring Road aclk_T01,08:10:00,08:10:00,134,18,Gongabu (aclk),,,,,10.174,1
Ring Road aclk_T01,08:15:00,08:15:00,131,19,Machha Pokhari (aclk),,,,,10.759,1
Ring Road aclk_T01,08:20:00,08:20:00,130,20,Balaju (aclk),,,,,11.764,1
Ring Road aclk_T01,08:25:00,08:25:00,128,21,Banasthali (aclk),,,,,12.684,1
Ring Road aclk_T01,08:30:00,08:30:00,126,22,Dhungedhara (aclk),,,,,13.441,1
Ring Road aclk_T01,08:35:00,08:35:00,124,23,Sanobharyang (aclk),,,,,13.783,1
Ring Road aclk_T01,08:40:00,08:40:00,122,24,Swoyambhu (aclk),,,,,14.403,1
Ring Road aclk_T01,08:45:00,08:45:00,119,25,Sitapaila (aclk),,,,,15.203,1
Ring Road aclk_T01,08:50:00,08:50:00,118,26,Kalanki (aclk),,,,,16.847,1
Ring Road aclk_T01,08:55:00,08:55:00,116,27,Khasi Bazaar (aclk),,,,,17.713,1
Ring Road aclk_T01,09:00:00,09:00:00,113,28,Balkhu (aclk),,,,,18.308,1
Ring Road aclk_T01,09:05:00,09:05:00,111,29,Sanepa Height (aclk),,,,,19.702,1
Ring Road aclk_T01,09:10:00,09:10:00,110,30,Dhobighat (aclk),,,,,20.574,1
Ring Road aclk_T01,09:15:00,09:15:00,108,31,Ekantakuna (aclk),,,,,21.438,1
Ring Road aclk_T01,09:20:00,09:20:00,106,32,Thasikhel (aclk),,,,,22.365,1
Ring Road aclk_T01,09:25:00,09:25:00,104,33,Mahalaxmisthan (aclk),,,,,22.949,1
Ring Road aclk_T01,09:30:00,09:30:00,102,34,Satdobato (aclk),,,,,23.904,1
Ring Road aclk_T01,09:35:00,09:35:00,99,35,Gwarko (aclk),,,,,24.416,1
Ring Road aclk_T01,09:40:00,09:40:00,98,36,Khari Bot (aclk),,,,,25.561,1
Ring Road aclk_T01,09:45:00,09:45:00,96,37,Balkumari pari (aclk),,,,,26.156,1
Ring Road aclk_T01,09:50:00,09:50:00,94,38,Balkumari wari (aclk),,,,,26.457,1
Ring Road aclk_T01,09:55:00,09:55:00,92,39,Koteshowr (aclk),,,,,26.809,1
Ring Road aclk_T01,10:00:00,10:00:00,90,40,,,,,,27.476,1
Ring Road aclk_T02,07:15:00,07:15:00,90,1,Koteshowr-2 (aclk),,,,,0,1
Ring Road aclk_T02,07:20:00,07:20:00,165,2,Tinkune (aclk),,,,,0.413,1
Ring Road aclk_T02,07:25:00,07:25:00,163,3,Sinamangal (aclk),,,,,1.105,1
Ring Road aclk_T02,07:30:00,07:30:00,161,4,Airport (aclk),,,,,2.208,1
Ring Road aclk_T02,07:35:00,07:35:00,159,5,Tilganga (aclk),,,,,2.903,1
Ring Road aclk_T02,07:40:00,07:40:00,157,6,Gaushala (aclk),,,,,3.686,1
Ring Road aclk_T02,07:45:00,07:45:00,155,7,Jaya Bageshwori (aclk),,,,,4.35,1
Ring Road aclk_T02,07:50:00,07:50:00,153,8,Stupa (aclk),,,,,4.709,1
Ring Road aclk_T02,07:55:00,07:55:00,151,9,Chabahil (aclk),,,,,5.05,1
Ring Road aclk_T02,08:00:00,08:00:00,150,10,Gopi Krishna (aclk),,,,,5.514,1
Ring Road aclk_T02,08:05:00,08:05:00,148,11,Sukedhara (aclk),,,,,6.11,1
Ring Road aclk_T02,08:10:00,08:10:00,146,12,Dhumbarahi (aclk),,,,,6.785,1
Ring Road aclk_T02,08:15:00,08:15:00,144,13,Chappal Karkhana (aclk),,,,,7.209,1
Ring Road aclk_T02,08:20:00,08:20:00,141,14,Narayan Gopal Chowk (aclk),,,,,7.616,1
Ring Road aclk_T02,08:25:00,08:25:00,139,15,Basundhara (aclk),,,,,8.254,1
Ring Road aclk_T02,08:30:00,08:30:00,138,16,Basundhara Police Station (aclk),,,,,8.933,1
Ring Road aclk_T02,08:35:00,08:35:00,136,17,Samakhushi (aclk),,,,,9.776,1
Ring Road aclk_T02,08:40:00,08:40:00,134,18,Gongabu (aclk),,,,,10.174,1
Ring Road aclk_T02,08:45:00,08:45:00,131,19,Machha Pokhari (aclk),,,,,10.759,1
Ring Road aclk_T02,08:50:00,08:50:00,130,20,Balaju (aclk),,,,,11.764,1
Ring Road aclk_T02,08:55:00,08:55:00,128,21,Banasthali (aclk),,,,,12.684,1
Ring Road aclk_T02,09:00:00,09:00:00,126,22,Dhungedhara (aclk),,,,,13.441,1
Ring Road aclk_T02,09:05:00,09:05:00,124,23,Sanobharyang (aclk),,,,,13.783,1
Ring Road aclk_T02,09:10:00,09:10:00,122,24,Swoyambhu (aclk),,,,,14.403,1
Ring Road aclk_T02,09:15:00,09:15:00,119,25,Sitapaila (aclk),,,,,15.203,1
Ring Road aclk_T02,09:20:00,09:20:00,118,26,Kalanki (aclk),,,,,16.847,1
Ring Road aclk_T02,09:25:00,09:25:00,116,27,Khasi Bazaar (aclk),,,,,17.713,1
Ring Road aclk_T02,09:30:00,09:30:00,113,28,Balkhu (aclk),,,,,18.308,1
Ring Road aclk_T02,09:35:00,09:35:00,111,29,Sanepa Height (aclk),,,,,19.702,1
Ring Road aclk_T02,09:40:00,09:40:00,110,30,Dhobighat (aclk),,,,,20.574,1
Ring Road aclk_T02,09:45:00,09:45:00,108,31,Ekantakuna (aclk),,,,,21.438,1
Ring Road aclk_T02,09:50:00,09:50:00,106,32,Thasikhel (aclk),,,,,22.365,1
Ring Road aclk_T02,09:55:00,09:55:00,104,33,Mahalaxmisthan (aclk),,,,,22.949,1
Ring Road aclk_T02,10:00:00,10:00:00,102,34,Satdobato (aclk),,,,,23.904,1
Ring Road aclk_T02,10:05:00,10:05:00,99,35,Gwarko (aclk),,,,,24.416,1
Ring Road aclk_T02,10:10:00,10:10:00,98,36,Khari Bot (aclk),,,,,25.561,1
Ring Road aclk_T02,10:15:00,10:15:00,96,37,Balkumari pari (aclk),,,,,26.156,1
Ring Road aclk_T02,10:20:00,10:20:00,94,38,Balkumari wari (aclk),,,,,26.457,1
Ring Road aclk_T02,10:25:00,10:25:00,92,39,Koteshowr (aclk),,,,,26.809,1
Ring Road aclk_T02,10:30:00,10:30:00,90,40,,,,,,27.476,1
Ring Road aclk_T03,07:45:00,07:45:00,90,1,Koteshowr-2 (aclk),,,,,0,1
Ring Road aclk_T03,07:50:00,07:50:00,165,2,Tinkune (aclk),,,,,0.413,1
Ring Road aclk_T03,07:55:00,07:55:00,163,3,Sinamangal (aclk),,,,,1.105,1
Ring Road aclk_T03,08:00:00,08:00:00,161,4,Airport (aclk),,,,,2.208,1
Ring Road aclk_T03,08:05:00,08:05:00,159,5,Tilganga (aclk),,,,,2.903,1
Ring Road aclk_T03,08:10:00,08:10:00,157,6,Gaushala (aclk),,,,,3.686,1
Ring Road aclk_T03,08:15:00,08:15:00,155,7,Jaya Bageshwori (aclk),,,,,4.35,1
Ring Road aclk_T03,08:20:00,08:20:00,153,8,Stupa (aclk),,,,,4.709,1
Ring Road aclk_T03,08:25:00,08:25:00,151,9,Chabahil (aclk),,,,,5.05,1
Ring Road aclk_T03,08:30:00,08:30:00,150,10,Gopi Krishna (aclk),,,,,5.514,1
Ring Road aclk_T03,08:35:00,08:35:00,148,11,Sukedhara (aclk),,,,,6.11,1
Ring Road aclk_T03,08:40:00,08:40:00,146,12,Dhumbarahi (aclk),,,,,6.785,1
Ring Road aclk_T03,08:45:00,08:45:00,144,13,Chappal Karkhana (aclk),,,,,7.209,1
Ring Road aclk_T03,08:50:00,08:50:00,141,14,Narayan Gopal Chowk (aclk),,,,,7.616,1
Ring Road aclk_T03,08:55:00,08:55:00,139,15,Basundhara (aclk),,,,,8.254,1
Ring Road aclk_T03,09:00:00,09:00:00,138,16,Basundhara Police Station (aclk),,,,,8.933,1
Ring Road aclk_T03,09:05:00,09:05:00,136,17,Samakhushi (aclk),,,,,9.776,1
Ring Road aclk_T03,09:10:00,09:10:00,134,18,Gongabu (aclk),,,,,10.174,1
Ring Road aclk_T03,09:15:00,09:15:00,131,19,Machha Pokhari (aclk),,,,,10.759,1
Ring Road aclk_T03,09:20:00,09:20:00,130,20,Balaju (aclk),,,,,11.764,1
Ring Road aclk_T03,09:25:00,09:25:00,128,21,Banasthali (aclk),,,,,12.684,1
Ring Road aclk_T03,09:30:00,09:30:00,126,22,Dhungedhara (aclk),,,,,13.441,1
Ring Road aclk_T03,09:35:00,09:35:00,124,23,Sanobharyang (aclk),,,,,13.783,1
Ring Road aclk_T03,09:40:00,09:40:00,122,24,Swoyambhu (aclk),,,,,14.403,1
Ring Road aclk_T03,09:45:00,09:45:00,119,25,Sitapaila (aclk),,,,,15.203,1
Ring Road aclk_T03,09:50:00,09:50:00,118,26,Kalanki (aclk),,,,,16.847,1
Ring Road aclk_T03,09:55:00,09:55:00,116,27,Khasi Bazaar (aclk),,,,,17.713,1
Ring Road aclk_T03,10:00:00,10:00:00,113,28,Balkhu (aclk),,,,,18.308,1
Ring Road aclk_T03,10:05:00,10:05:00,111,29,Sanepa Height (aclk),,,,,19.702,1
Ring Road aclk_T03,10:10:00,10:10:00,110,30,Dhobighat (aclk),,,,,20.574,1
Ring Road aclk_T03,10:15:00,10:15:00,108,31,Ekantakuna (aclk),,,,,21.438,1
Ring Road aclk_T03,10:20:00,10:20:00,106,32,Thasikhel (aclk),,,,,22.365,1
Ring Road aclk_T03,10:25:00,10:25:00,104,33,Mahalaxmisthan (aclk),,,,,22.949,1
Ring Road aclk_T03,10:30:00,10:30:00,102,34,Satdobato (aclk),,,,,23.904,1
Ring Road aclk_T03,10:35:00,10:35:00,99,35,Gwarko (aclk),,,,,24.416,1
Ring Road aclk_T03,10:40:00,10:40:00,98,36,Khari Bot (aclk),,,,,25.561,1
Ring Road aclk_T03,10:45:00,10:45:00,96,37,Balkumari pari (aclk),,,,,26.156,1
Ring Road aclk_T03,10:50:00,10:50:00,94,38,Balkumari wari (aclk),,,,,26.457,1
Ring Road aclk_T03,10:55:00,10:55:00,92,39,Koteshowr (aclk),,,,,26.809,1
Ring Road aclk_T03,11:00:00,11:00:00,90,40,,,,,,27.476,1
Ring Road aclk_T04,08:15:00,08:15:00,90,1,Koteshowr-2 (aclk),,,,,0,1
Ring Road aclk_T04,08:20:00,08:20:00,165,2,Tinkune (aclk),,,,,0.413,1
Ring Road aclk_T04,08:25:00,08:25:00,163,3,Sinamangal (aclk),,,,,1.105,1
Ring Road aclk_T04,08:30:00,08:30:00,161,4,Airport (aclk),,,,,2.208,1
Ring Road aclk_T04,08:35:00,08:35:00,159,5,Tilganga (aclk),,,,,2.903,1
Ring Road aclk_T04,08:40:00,08:40:00,157,6,Gaushala (aclk),,,,,3.686,1
Ring Road aclk_T04,08:45:00,08:45:00,155,7,Jaya Bageshwori (aclk),,,,,4.35,1
Ring Road aclk_T04,08:50:00,08:50:00,153,8,Stupa (aclk),,,,,4.709,1
Ring Road aclk_T04,08:55:00,08:55:00,151,9,Chabahil (aclk),,,,,5.05,1
Ring Road aclk_T04,09:00:00,09:00:00,150,10,Gopi Krishna (aclk),,,,,5.514,1
Ring Road aclk_T04,09:05:00,09:05:00,148,11,Sukedhara (aclk),,,,,6.11,1
Ring Road aclk_T04,09:10:00,09:10:00,146,12,Dhumbarahi (aclk),,,,,6.785,1
Ring Road aclk_T04,09:15:00,09:15:00,144,13,Chappal Karkhana (aclk),,,,,7.209,1
Ring Road aclk_T04,09:20:00,09:20:00,141,14,Narayan Gopal Chowk (aclk),,,,,7.616,1
Ring Road aclk_T04,09:25:00,09:25:00,139,15,Basundhara (aclk),,,,,8.254,1
Ring Road aclk_T04,09:30:00,09:30:00,138,16,Basundhara Police Station (aclk),,,,,8.933,1
Ring Road aclk_T04,09:35:00,09:35:00,136,17,Samakhushi (aclk),,,,,9.776,1
Ring Road aclk_T04,09:40:00,09:40:00,134,18,Gongabu (aclk),,,,,10.174,1
Ring Road aclk_T04,09:45:00,09:45:00,131,19,Machha Pokhari (aclk),,,,,10.759,1
Ring Road aclk_T04,09:50:00,09:50:00,130,20,Balaju (aclk),,,,,11.764,1
Ring Road aclk_T04,09:55:00,09:55:00,128,21,Banasthali (aclk),,,,,12.684,1
Ring Road aclk_T04,10:00:00,10:00:00,126,22,Dhungedhara (aclk),,,,,13.441,1
Ring Road aclk_T04,10:05:00,10:05:00,124,23,Sanobharyang (aclk),,,,,13.783,1
Ring Road aclk_T04,10:10:00,10:10:00,122,24,Swoyambhu (aclk),,,,,14.403,1
Ring Road aclk_T04,10:15:00,10:15:00,119,25,Sitapaila (aclk),,,,,15.203,1
Ring Road aclk_T04,10:20:00,10:20:00,118,26,Kalanki (aclk),,,,,16.847,1
Ring Road aclk_T04,10:25:00,10:25:00,116,27,Khasi Bazaar (aclk),,,,,17.713,1
Ring Road aclk_T04,10:30:00,10:30:00,113,28,Balkhu (aclk),,,,,18.308,1
Ring Road aclk_T04,10:35:00,10:35:00,111,29,Sanepa Height (aclk),,,,,19.702,1
Ring Road aclk_T04,10:40:00,10:40:00,110,30,Dhobighat (aclk),,,,,20.574,1
Ring Road aclk_T04,10:45:00,10:45:00,108,31,Ekantakuna (aclk),,,,,21.438,1
Ring Road aclk_T04,10:50:00,10:50:00,106,32,Thasikhel (aclk),,,,,22.365,1
Ring Road aclk_T04,10:55:00,10:55:00,104,33,Mahalaxmisthan (aclk),,,,,22.949,1
Ring Road aclk_T04,11:00:00,11:00:00,102,34,Satdobato (aclk),,,,,23.904,1
Ring Road aclk_T04,11:05:00,11:05:00,99,35,Gwarko (aclk),,,,,24.416,1
Ring Road aclk_T04,11:10:00,11:10:00,98,36,Khari Bot (aclk),,,,,25.561,1
Ring Road aclk_T04,11:15:00,11:15:00,96,37,Balkumari pari (aclk),,,,,26.156,1
Ring Road aclk_T04,11:20:00,11:20:00,94,38,Balkumari wari (aclk),,,,,26.457,1
Ring Road aclk_T04,11:25:00,11:25:00,92,39,Koteshowr (aclk),,,,,26.809,1
Ring Road aclk_T04,11:30:00,11:30:00,90,40,,,,,,27.476,1
Ring Road aclk_T05,08:45:00,08:45:00,90,1,Koteshowr-2 (aclk),,,,,0,1
Ring Road aclk_T05,08:50:00,08:50:00,165,2,Tinkune (aclk),,,,,0.413,1
Ring Road aclk_T05,08:55:00,08:55:00,163,3,Sinamangal (aclk),,,,,1.105,1
Ring Road aclk_T05,09:00:00,09:00:00,161,4,Airport (aclk),,,,,2.208,1
Ring Road aclk_T05,09:05:00,09:05:00,159,5,Tilganga (aclk),,,,,2.903,1
Ring Road aclk_T05,09:10:00,09:10:00,157,6,Gaushala (aclk),,,,,3.686,1
Ring Road aclk_T05,09:15:00,09:15:00,155,7,Jaya Bageshwori (aclk),,,,,4.35,1
Ring Road aclk_T05,09:20:00,09:20:00,153,8,Stupa (aclk),,,,,4.709,1
Ring Road aclk_T05,09:25:00,09:25:00,151,9,Chabahil (aclk),,,,,5.05,1
